@relation water_potability-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-R10-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability {0,1}

@data
8.619378,213.876987,18142.079755,5.334078,308.180395,347.458636,18.639296,78.844077,3.248999,1
6.715304,197.559458,11551.388833,8.477002,358.827164,496.101542,9.099671,79.265686,3.441778,1
8.818713,218.968048,14754.26551,7.029208,356.946465,504.483496,12.755412,65.722948,3.875632,1
6.767688,205.425559,20117.550921,7.737144,217.143039,593.105448,13.208897,52.816077,3.767571,1
6.783273,187.115251,18497.838351,6.173136,319.270665,368.795772,15.188837,65.920236,3.764049,1
7.40977,173.652114,25064.257218,8.490483,364.228249,310.410965,15.588787,74.047598,4.399564,1
6.123031,162.3776,11120.418845,7.00585,334.682481,445.404571,14.145917,64.966483,4.808017,1
7.057074,203.399225,12262.099249,10.385265,327.460482,357.127904,15.175625,79.841064,3.880816,1
9.388447,211.698124,13788.490707,8.07586,334.111263,344.370655,15.921066,70.90968,4.153319,1
6.773034,125.7321,11299.331805,7.21078,313.456251,339.073482,14.815217,73.483651,4.43844,1
7.589053,205.953606,34255.079291,6.999608,302.261789,373.713244,13.546176,79.162679,4.412084,1
7.661105,192.213193,7502.183892,7.754686,348.441427,309.161863,11.110939,72.777328,3.835974,1
8.235799,170.957674,33675.120141,5.460999,333.775777,470.002749,12.975815,68.289911,3.734453,1
6.953406,193.473756,13782.873082,7.748785,370.092112,326.738282,12.261079,66.336287,3.958555,1
6.800627,197.085066,28412.578041,5.209722,361.375579,406.824755,11.814046,80.614671,3.072331,1
7.202903,141.780901,27943.538783,9.370606,333.775777,434.664712,13.374932,64.626254,4.157369,1
8.071281,169.143281,18109.60747,8.812191,339.579427,568.850062,12.996966,85.605496,4.319143,1
6.914196,208.534334,23632.66627,6.509487,295.725859,448.184998,6.343087,36.015835,3.016807,1
6.220664,219.698724,22448.013075,7.865108,367.101392,355.97371,16.210231,76.198089,4.568941,1
8.927691,181.845911,23295.98341,7.166431,342.162065,388.191264,11.70514,69.011683,3.941859,1
5.952306,227.611732,11581.253104,6.296028,333.775777,409.056874,11.692501,81.788914,3.751856,1
6.387836,181.941836,31992.055446,7.348344,322.850105,487.528053,8.882885,44.358773,3.527335,1
7.463289,177.671704,22664.102951,7.527441,316.779042,375.114531,14.739307,63.194694,5.61118,1
6.334892,192.464997,20589.096608,3.611944,341.719511,425.272746,10.437058,66.936696,3.075115,1
8.602747,214.719476,19880.586671,7.698398,326.956292,459.087536,13.981332,57.259917,3.517898,1
4.201591,173.855077,21784.253631,5.12918,344.590608,399.266723,14.577395,49.699934,5.23835,1
8.321515,230.855589,15071.15237,7.669183,333.775777,446.473708,14.872474,76.015267,4.060525,1
7.743241,226.669191,13241.90581,9.969523,318.888544,354.190769,10.037253,63.880606,4.687262,1
7.674339,206.668384,27037.169335,4.163531,297.071715,505.202236,12.772616,47.501064,4.09409,1
7.633936,223.125598,21682.536117,6.306674,386.145084,398.626975,15.68167,70.083842,4.353876,1
7.697201,207.067828,35271.181316,8.12781,319.459551,462.182577,12.046306,53.612137,4.526553,1
6.273542,182.61223,16282.718685,7.577481,321.071043,381.411871,13.642682,89.241247,3.566666,1
5.623038,229.871793,13280.872548,9.832851,321.202914,350.208822,13.637783,90.225214,4.394048,1
7.056164,187.366208,26218.705199,4.677489,334.360629,370.386596,19.867967,55.120858,3.915595,1
7.29445,195.27762,19626.994314,8.00631,313.055201,377.463501,19.141814,54.043534,3.105144,1
8.818822,187.999173,27844.317489,8.26459,304.367582,351.717306,14.199872,72.972412,3.929634,1
7.059894,208.697656,16698.440468,7.86431,287.641946,452.962707,18.185229,80.804904,3.390531,1
7.683873,194.922351,13894.003119,8.007458,405.336116,341.148902,15.356752,73.932529,4.048818,1
6.573395,178.323793,34577.671871,5.852998,370.80861,293.971948,14.159776,75.739238,3.551468,1
6.919812,178.563308,37975.523685,5.045129,338.98668,506.638958,16.151866,64.147064,4.403508,1
6.544326,199.365691,38976.977176,5.96739,396.787759,476.401033,15.647006,61.54357,3.313788,1
6.756327,178.803977,34603.713245,5.616329,365.519243,394.682194,16.34038,64.954177,3.71554,1
7.783312,162.380689,15923.146934,8.89687,327.20896,425.39273,12.901332,65.96836,3.794182,1
7.039489,226.808806,12861.80973,6.938002,334.94891,385.347945,14.963696,69.85204,3.49957,1
7.717652,163.186716,27025.16468,5.277015,308.602926,420.365288,9.608416,61.36482,3.523591,1
8.072151,164.680542,28225.888537,7.908321,376.876407,443.880608,17.394852,77.566203,4.930188,1
8.034225,225.668434,7132.088287,8.590796,321.637952,286.961517,10.219313,56.166485,4.052592,1
8.308922,182.51842,36522.848693,6.021179,311.614366,443.742163,14.367955,62.023692,3.796838,1
7.60037,198.479759,25401.79887,6.349717,302.671334,426.631635,14.31087,68.227416,4.530753,1
8.41543,197.926567,24106.01513,6.575755,310.762887,492.973113,11.735418,57.021652,4.891524,1
6.371819,160.351524,27824.057032,5.692647,340.668986,437.846397,15.096916,75.311892,4.54262,1
6.575386,196.72113,9628.718328,10.118086,242.91448,401.786111,11.646105,41.238663,3.553757,1
8.244355,192.112592,8269.126489,7.884083,344.655311,463.789862,13.592305,78.633442,3.279018,1
7.157153,184.613811,18142.760169,8.35611,395.388848,538.16258,16.990549,58.184647,2.645162,1
6.924955,169.170309,21380.46937,5.304927,296.216568,392.018314,5.497227,79.499964,2.609356,1
7.080795,228.655479,9775.455972,6.495779,248.116127,334.15763,12.988522,32.643937,4.206165,1
7.057478,220.96448,10374.429234,9.640272,333.775777,387.399841,11.328779,71.493932,3.691375,1
8.932986,181.604661,30287.922856,9.25561,410.779967,504.438124,11.822939,62.724072,3.926287,1
6.465636,171.834799,24710.724581,6.668931,362.260065,521.58467,15.43523,42.560881,3.891672,1
6.64293,184.2907,13695.391012,7.662496,329.315529,428.625389,15.801167,83.707628,4.976089,1
6.862872,179.683738,33079.197842,7.173427,346.312905,421.337241,9.615349,67.734038,3.605985,1
4.088019,189.97426,25937.239942,6.620762,350.732471,481.663083,17.94028,68.199427,3.560047,1
5.526885,210.868803,29239.214153,4.768366,336.183744,365.50681,16.160078,40.581462,4.095383,1
7.327375,231.009979,6768.454993,8.662779,330.604808,462.125591,14.258494,78.580837,3.538272,1
9.670275,222.296153,14654.282307,6.476239,307.264757,349.632119,15.701153,55.338074,4.382315,1
8.053665,230.996972,7018.758963,8.747503,390.133133,394.952506,12.370796,71.293194,3.763289,1
7.345978,182.774985,18475.050472,8.097832,278.811768,445.983712,11.07564,94.312278,4.905438,1
7.184817,209.559131,23560.558345,6.201904,357.972751,421.173372,12.174448,75.998232,2.951847,1
9.021835,208.29904,20591.391972,5.660093,347.485297,401.988873,10.649813,65.812821,4.390446,1
7.17688,220.323119,22529.491352,9.258533,364.273866,316.575499,10.500946,79.955649,4.203921,1
8.513059,225.066916,9593.436815,9.142423,251.769903,358.825686,16.563457,60.533949,3.150066,1
7.722755,221.715721,18453.713434,6.047836,260.213105,369.601918,14.76504,92.169929,4.365101,1
7.713346,225.980439,14209.440867,6.219323,330.440576,467.425113,12.202687,72.427259,2.479582,1
5.66836,184.787785,35703.337563,6.457102,310.121489,452.726701,8.618188,66.762247,3.801324,1
8.519349,275.569973,16101.014897,7.731936,344.380091,518.73952,17.888002,65.323053,3.734579,1
5.740498,130.780991,27169.02487,3.826441,337.527752,386.032793,14.113859,64.679979,3.256876,1
9.234676,208.586756,29563.199139,7.504812,281.327555,341.14097,13.349971,71.110301,4.667742,1
6.762538,184.997826,19575.441852,8.485615,410.348621,413.531335,11.341364,78.469164,4.306264,1
5.432977,170.556582,25863.45517,5.96877,331.10023,369.486584,13.616669,48.796798,3.754665,1
7.354962,190.373418,16905.366229,8.478368,399.603847,321.044219,12.424486,48.179704,3.430797,1
7.080795,225.532215,10517.774958,6.929374,333.775777,348.661043,11.446604,75.861871,3.071255,1
8.863886,223.218665,15413.373601,8.452175,315.756858,426.182571,15.584084,64.146987,3.512158,1
7.114539,216.330276,9414.778685,7.351675,316.098195,501.928076,11.296069,55.814225,4.539821,1
6.751475,199.934127,7017.805803,10.896131,330.86045,387.129501,15.396806,72.474081,3.795522,1
7.428837,190.093523,23859.178263,8.007217,319.692226,413.514225,14.513615,60.044877,5.068643,1
6.178175,118.503799,14454.625591,6.575286,291.564835,495.624914,14.402494,93.85578,4.34252,1
4.821777,206.110208,21849.689068,7.400228,333.679638,435.851587,14.280348,76.032179,5.362089,1
5.867368,187.55666,31400.762744,4.965357,342.487879,506.826049,15.966291,61.852403,3.096202,1
6.547684,174.44232,12264.852602,9.917109,354.725454,356.115314,19.022097,86.58817,3.37117,1
7.082694,205.339579,21774.546223,5.950251,332.466804,393.89154,18.236149,50.888201,3.993143,1
7.159978,173.148892,22316.514928,7.412931,379.818765,320.059156,12.748721,68.494822,3.806376,1
7.124738,172.455263,28870.230121,4.324201,288.180196,532.07405,16.883508,54.409223,2.370771,1
7.118697,168.446006,22844.855819,6.285312,293.167825,482.064655,15.427371,35.87686,6.199908,1
5.54435,240.195157,6348.111996,7.173181,395.565351,368.201273,12.770711,82.492791,3.796415,1
6.466191,147.134821,9720.896094,9.22312,396.193612,336.135169,11.456713,42.019995,3.951517,1
8.215553,169.651352,21161.767694,7.398735,287.446318,335.081554,14.257166,65.792726,4.874835,1
7.605829,164.702038,47789.885525,7.129563,289.428463,428.561264,12.73655,64.900768,3.092288,1
4.430641,198.665708,18639.194128,6.731045,332.017532,468.650679,14.115562,80.950056,3.355934,1
6.979555,184.707573,20205.408337,5.758161,372.322727,532.811242,12.402215,67.14247,4.891538,1
6.66511,206.228676,11517.067256,9.865751,338.692233,330.50266,11.933495,59.622552,3.41036,1
9.129027,169.910533,23338.333769,7.65356,342.460469,357.506152,11.855802,79.914534,3.686991,1
5.096153,221.945251,14942.81935,9.229907,407.938147,458.089375,10.44668,54.950408,4.559764,1
6.97577,161.31924,27300.300204,7.26316,326.935886,329.089136,11.971996,39.395361,3.069511,1
7.600169,177.540875,21325.512792,6.180608,333.775777,420.531498,12.117964,66.014282,3.894972,1
7.103337,177.905055,23120.032296,4.605447,296.177279,431.395616,11.316853,77.727017,2.940126,1
6.911334,225.299515,13774.932522,8.461081,341.782887,519.901408,14.51122,81.768627,3.785187,1
7.128986,203.050187,27028.616664,6.627346,354.837977,438.46804,12.44032,54.357248,3.611392,1
5.711127,204.842812,8063.225635,8.11123,331.331392,449.253961,13.52659,83.560019,3.938231,1
6.624772,195.701853,17452.178929,6.691765,340.259406,437.004221,14.052211,71.623393,4.535939,1
6.85061,221.482758,13978.471761,8.94164,378.476655,501.453309,17.201086,73.972036,3.882751,1
7.080795,230.49124,19977.914614,4.910701,372.832587,324.818201,13.60098,33.25699,3.749496,1
7.080795,195.342365,17538.097091,8.030382,372.467269,316.335238,12.503462,70.988729,3.107348,1
7.319095,189.14269,21314.033584,6.546387,333.775777,420.82149,12.477228,61.720849,5.527664,1
7.25147,183.800463,22813.658141,8.24235,334.341356,522.62844,15.479953,81.038798,3.0798,1
4.21834,204.194541,21783.8876,6.20695,357.308727,328.944083,11.30889,40.413834,4.592595,1
7.080795,143.359036,45239.914788,5.23495,240.879613,394.287358,17.945648,60.590553,4.576655,1
6.883353,189.386789,17050.735462,7.114296,355.079656,554.557314,10.588057,74.58859,4.073669,1
7.971747,208.853053,37109.125639,7.620214,252.32734,525.683382,13.323227,74.30755,3.37686,1
7.259903,154.737499,31150.206667,4.732605,256.425868,455.804585,16.568317,70.56199,3.505109,1
9.20544,217.140024,11958.461309,9.233516,345.154337,368.825884,14.208346,61.704201,3.605394,1
9.478099,164.258602,39847.860947,7.410705,317.32828,419.231357,15.549421,94.708155,4.480326,1
7.512992,206.827672,14736.692986,6.748461,356.922809,481.66227,8.959322,65.900593,4.338593,1
7.134596,215.538078,17067.131806,8.873744,342.644046,503.516593,13.815525,67.715986,4.114099,1
7.215755,202.125789,21755.899764,8.08008,356.864857,430.274624,20.693549,43.879048,4.060954,1
7.991891,188.902623,22013.516297,7.698934,313.713737,360.547597,18.321819,58.903683,4.685755,1
6.394778,234.124999,44452.411563,4.24767,224.487685,486.188794,15.667436,66.851424,5.38622,1
6.658392,235.348712,8084.125044,9.613266,415.522702,417.092716,11.598289,48.699274,3.871463,1
8.29958,152.632775,36302.234095,5.182519,318.707443,604.997969,19.271451,60.119621,3.412141,1
7.156571,201.232343,19774.42726,7.253845,329.219713,381.890167,18.744672,68.923552,4.258519,1
4.591447,202.642355,28695.994849,5.250906,310.211956,505.17852,10.283568,70.025388,4.359321,1
6.333383,209.862644,11925.233784,8.110557,333.775777,362.724766,11.48284,69.62172,4.402099,1
6.470502,181.71232,22383.235389,7.286197,376.995628,389.222001,8.000265,85.798517,3.695767,1
8.05248,157.805042,22164.744829,8.263832,319.598966,432.546673,15.145364,82.863683,4.256528,1
7.59373,180.310933,40768.039714,4.696349,282.797703,318.598106,14.103977,69.619291,3.907813,1
8.353666,185.931968,31093.593776,7.905195,298.208007,416.658565,16.009046,71.032332,4.183325,1
7.541237,212.825779,21679.391325,7.681239,337.152075,414.191329,13.298939,51.678012,3.27716,1
7.293388,178.162555,34434.628217,7.445894,306.18295,527.23497,14.864222,68.831828,3.85305,1
7.23172,174.243151,17105.527181,6.758658,318.636329,427.703776,13.346282,51.7183,4.84185,1
5.014224,157.600343,18058.9674,4.487632,297.919373,537.221395,15.139006,89.663008,4.473452,1
7.398809,180.546138,25438.541336,7.472328,405.669031,390.17607,12.173448,74.393938,2.713781,1
9.441234,136.594897,20442.522586,7.184748,289.740716,470.923546,13.889417,56.969862,4.116886,1
6.396842,193.122282,13421.645577,7.763743,375.863912,424.660616,14.410228,64.368862,3.234712,1
5.821196,200.761295,19425.632243,6.668956,313.225063,373.93995,17.518065,20.070283,3.024158,1
7.922613,156.821448,33726.704067,5.483452,337.466155,342.684825,14.284222,59.35188,3.669775,1
8.989185,157.811784,35021.637772,6.051689,333.775777,502.73923,8.607207,29.269365,3.61198,1
6.820037,183.084413,18543.196714,6.684904,292.963931,391.934549,12.870371,85.482573,2.987934,1
7.717608,184.192634,23336.661786,8.266971,333.775777,354.609343,11.210222,70.967842,3.720593,1
6.158389,225.346063,17800.412084,7.506514,333.775777,507.694574,14.038408,54.15508,3.057949,1
6.992414,212.239165,16929.778505,6.666726,327.296012,318.077824,18.116926,74.057365,3.664036,1
7.763036,198.890066,25502.28739,8.111173,369.753549,404.314638,14.411866,68.47717,3.237606,1
7.155898,232.493208,1543.418501,10.442281,422.669403,359.022287,15.738712,62.790212,3.865179,1
8.31594,187.397464,26458.662908,9.363878,400.098251,456.818296,16.080313,43.218972,3.626453,1
8.072849,167.447175,32139.158335,8.889743,267.417481,343.58194,12.570689,60.114784,3.569527,1
7.545859,223.021117,14755.998168,6.709921,370.842835,501.126009,10.280548,60.426613,4.248781,1
5.030998,207.462777,11844.765883,7.230835,360.854541,418.624206,10.76538,56.062866,4.371819,1
7.153417,162.138762,27716.571976,8.598456,260.723983,448.435007,14.569526,65.583908,4.784822,1
8.42471,165.984684,28274.578968,3.666614,253.45186,448.546076,12.680538,78.848707,4.164562,1
8.332291,174.281915,33689.814026,5.093843,357.506499,349.639765,14.411472,81.780601,3.610559,1
6.349013,191.952811,18560.767577,7.81944,374.606471,480.784398,13.831544,90.262505,4.432564,1
7.807941,187.887659,28344.661102,6.766221,318.589041,496.67825,15.356426,87.011931,3.806372,1
8.379623,163.571602,39567.135098,6.839021,309.734254,440.636761,13.477403,66.27129,4.517396,1
8.007015,208.938219,15938.847708,5.888807,318.195947,399.492084,10.389458,60.104482,4.401621,1
6.161695,175.846207,34988.054835,5.740115,297.648031,533.695242,12.363037,32.727229,3.861054,1
7.117246,201.182931,19469.992876,6.783792,331.992868,336.925428,15.711686,78.283501,3.512832,1
6.955565,218.434964,17074.876452,9.157082,348.245802,508.418491,13.310484,61.324596,4.018036,1
7.309078,171.742192,36141.872013,5.962271,301.926059,403.187007,14.105691,87.679623,4.516895,1
8.357814,199.284278,34580.70237,5.579632,301.008956,340.183407,14.306202,70.383612,3.705631,1
7.415166,219.713483,13272.385198,6.398392,333.775777,532.136327,16.604503,66.637475,4.515361,1
7.004707,213.921583,24835.859508,5.790039,317.229977,385.723288,11.428502,53.434916,4.799752,1
6.441416,214.544679,13287.672904,8.368899,338.017892,367.251038,11.185044,96.188765,4.199703,1
6.170769,226.910936,7332.17996,7.261292,326.851611,409.688178,11.182412,69.795981,3.202344,1
7.226805,187.49094,21985.370449,6.779684,355.459133,499.570593,15.557538,85.048165,3.909378,1
6.342985,188.448397,33327.755342,6.620303,334.905987,501.455005,17.204936,65.514052,3.861374,1
8.22596,204.79452,23559.618285,5.54749,316.46913,467.436418,13.376093,47.140567,3.873274,1
8.290734,171.667004,38006.153753,9.356499,344.584721,467.76851,13.723298,65.574908,3.768661,1
5.230694,199.252332,29239.927904,4.970643,341.183292,361.596421,15.39055,64.859452,3.61179,1
7.030059,247.75917,24552.025045,5.491372,354.243284,406.052349,14.43162,80.06951,3.636652,1
7.899239,179.231992,34539.788809,6.301324,354.588267,449.23844,17.044836,45.191821,3.863186,1
7.585666,190.948419,29384.991651,5.805154,345.296677,533.317127,19.032516,84.749677,3.649986,1
8.051726,203.244087,15663.736012,7.172085,334.28314,525.40882,13.741388,76.233218,2.627877,1
7.846464,194.405807,32872.955111,4.485183,270.604247,304.368662,17.325009,67.020962,3.751631,1
7.680252,189.441437,43756.234965,5.357937,314.83478,324.774996,15.518184,66.159889,3.553688,1
8.137555,223.259918,12853.238111,5.769394,320.069783,438.331811,14.724973,69.525317,4.03801,1
6.741014,196.095395,26444.248419,9.56265,402.951764,448.368281,15.692913,47.84386,3.505672,1
7.057168,213.59633,16914.110999,6.206621,336.139642,347.093692,16.957837,61.311592,3.355628,1
6.017732,192.074213,19377.626463,6.2093,313.441619,516.447023,16.999202,64.002012,3.710921,1
7.023657,200.940083,30466.616476,6.297878,345.192865,482.905407,18.403493,60.873846,3.996162,1
7.496224,173.87869,14609.469505,7.0741,333.775777,467.303541,10.602829,41.796056,4.930499,1
8.94615,174.073824,37942.08384,4.202965,338.363496,526.129667,17.0149,65.870897,3.533695,1
7.558876,168.340993,26939.997904,4.908602,288.971536,473.27287,8.680284,60.494255,4.083921,1
6.156255,213.535324,24864.84285,4.481869,300.800373,397.246005,12.775298,67.380583,4.845569,1
7.054733,209.385189,23573.328056,7.198673,296.883684,448.658693,6.993822,32.350208,2.801873,1
6.315823,219.601152,11626.380335,6.715198,314.946773,399.978102,11.680206,75.632011,4.303536,1
6.763396,171.591885,18101.693691,6.572937,312.5436,534.032007,11.130048,60.745714,4.05418,1
7.246387,161.960522,40686.472545,4.8269,304.77674,487.064774,18.60397,64.964356,3.787787,1
6.953996,227.133417,11553.098444,7.354002,334.001699,451.649527,14.206017,82.75753,4.024886,1
5.530821,199.917821,19410.089789,6.294937,318.370451,354.554809,18.590874,57.601665,3.495558,1
7.330801,178.025135,34544.77852,7.261949,295.253914,458.037907,18.179546,71.402667,3.36575,1
5.481164,159.103344,18326.174768,6.798807,363.297818,302.565913,12.573649,52.488797,4.568634,1
6.391572,145.826835,17383.188786,7.193771,332.366387,391.320623,13.288173,73.200912,3.630814,1
7.843239,136.510674,30228.895701,4.795792,240.052485,391.971179,12.560965,74.661105,3.740194,1
3.960059,247.954864,10127.222499,7.834619,304.862625,544.004227,13.754687,51.107311,3.55441,1
7.720153,190.473729,20563.005865,7.981501,335.86943,653.660268,18.937485,80.51707,4.444307,1
5.670626,183.086287,24149.653125,6.829573,367.921893,310.268286,13.417739,74.414013,4.889298,1
9.580841,224.965155,13111.627639,9.091592,315.690232,301.569403,12.276939,61.854014,5.241973,1
5.750382,231.740913,54807.693496,7.042854,284.75222,421.935532,13.828906,71.152592,3.145136,1
8.353105,165.633324,19541.832858,6.350954,352.518156,487.236175,18.047692,45.988015,3.991327,1
7.677433,225.942918,18682.326707,9.27066,332.487288,334.264427,8.888382,82.92063,2.869033,1
6.685608,189.190559,27540.440018,5.874706,248.129932,306.849185,12.665476,74.104618,4.35775,1
5.831944,209.692735,19429.900163,6.956053,333.775777,390.579108,17.105264,64.088108,3.371846,1
7.734936,273.541327,40614.681048,5.968938,254.27022,436.800227,10.510395,72.223133,3.673688,1
6.730738,244.193305,5767.647056,9.929903,333.775777,340.306686,15.972905,88.220316,4.09259,1
7.459028,176.857908,23113.207044,8.225287,296.884913,399.901897,10.99372,75.728166,2.249605,1
6.864982,193.340087,14585.632574,7.090582,319.0618,333.487934,13.355951,51.691184,3.65169,1
6.031348,196.223082,16116.765452,6.153437,352.542507,335.455825,13.328085,56.376244,3.646498,1
7.062991,212.530966,14087.485853,6.841389,364.387433,337.846627,9.141806,73.854193,3.590121,1
6.430196,215.614523,18060.177447,8.312496,377.741371,325.228386,13.346137,68.639402,3.828634,1
5.776627,148.031935,17390.414647,5.85581,333.775777,405.693116,14.08146,67.706119,3.198847,1
7.521876,192.75477,25411.405867,7.666243,325.582613,453.908112,10.843359,62.135674,3.866859,1
7.643933,227.569891,14028.107443,9.560571,340.575514,479.970866,16.602199,62.919009,3.913387,1
6.931033,201.426443,19461.997553,8.122412,328.262961,384.244124,17.421038,53.424967,3.373058,1
7.104197,177.32664,25597.32332,9.864635,331.159181,314.021366,12.661264,74.791761,4.434011,1
7.455022,182.2378,17433.520674,8.336386,333.775777,293.736862,13.359914,58.492264,3.913808,1
6.697011,197.270678,22543.197659,6.232371,324.90553,389.945594,8.571843,77.125074,4.606052,1
6.152583,196.76082,8862.379086,7.823281,329.614415,442.20987,16.647672,60.835757,3.855069,1
6.233403,135.389504,30284.125083,5.740154,265.394962,389.917105,18.07651,67.301089,3.204007,1
6.980127,201.160705,10218.524654,7.984769,373.71341,456.601228,12.756403,62.362116,3.171653,1
7.003099,155.739456,30580.577985,4.407932,334.457564,425.396635,14.450135,77.933995,4.602572,1
8.489483,175.843707,33316.001881,6.85386,302.545614,393.661717,7.507661,71.475589,5.132062,1
8.920909,188.56301,15180.521669,7.800029,325.107532,406.597956,19.293848,68.551985,2.071662,1
6.639974,166.054758,30580.101441,5.226666,311.124175,444.258706,16.276013,52.332306,3.864567,1
6.971544,214.190248,15368.024287,6.935447,333.775777,389.231066,12.31221,62.671956,4.801811,1
7.170446,190.054493,19819.444665,7.95772,339.901409,373.933411,17.781661,85.169051,3.815407,1
6.601292,208.936056,20127.253878,7.906022,354.154349,474.51654,11.034724,54.329505,4.079504,1
8.583755,168.439823,27027.054993,5.17058,333.775777,486.507736,9.399044,51.499192,3.309714,1
6.846989,208.203365,20288.393893,5.549115,297.986133,412.273856,14.753861,61.66068,3.279286,1
7.592058,202.913934,31644.927611,9.900309,319.379172,502.981692,15.412903,96.310213,3.165974,1
6.97667,212.798409,25992.351083,6.853603,389.459392,476.788883,15.146804,45.892692,4.452671,1
7.635286,176.119933,34566.676398,6.308478,313.023067,543.716034,16.693617,66.161454,4.50256,1
5.267718,212.317808,22805.278832,5.631974,340.772891,495.885041,15.30612,73.746107,4.305922,1
6.541064,124.065447,32814.018777,7.01463,357.48268,528.916595,16.062171,52.091496,4.180531,1
8.01128,204.576695,15677.55379,7.185874,333.889391,520.562679,14.391058,76.618696,2.51361,1
7.40004,237.198707,23100.10244,6.678865,315.345412,504.92588,12.406324,82.867021,4.075758,1
5.624396,171.841988,13598.131241,8.055788,366.168322,550.821043,14.114815,72.313059,4.219484,1
7.201847,220.809526,12797.771266,7.935647,344.493362,358.419697,13.513713,82.108117,3.112385,1
6.647262,224.384154,13585.468903,7.308019,350.800494,454.005534,10.757564,64.909201,4.742188,1
8.49671,181.628558,32128.933085,8.012948,333.775777,564.199806,12.980197,72.831145,3.889171,1
6.641422,185.494815,18048.388827,6.778407,301.664713,344.015304,13.738244,59.509428,3.29571,1
7.510741,174.778722,15736.872338,7.083395,323.84879,333.83431,12.661917,71.828483,3.348497,1
6.325143,189.993323,22481.461794,8.443396,342.83197,470.201677,14.823085,70.747558,4.043777,1
7.828369,225.234292,25142.244521,6.490308,326.68596,488.400703,13.151954,62.195878,4.138473,1
6.954415,198.671874,16355.057004,8.090963,322.425811,373.018561,18.287477,68.326691,3.655538,1
7.249016,239.358361,6962.790578,9.14024,388.722569,425.433525,11.065109,65.703736,3.836481,1
5.757354,183.440355,13585.388272,7.213281,368.972158,420.4615,14.700142,50.137848,4.858038,1
6.390215,241.958245,31399.326797,6.994806,312.22141,489.928443,13.876206,79.980347,3.804254,1
7.443302,178.12715,20281.867731,6.615297,359.859784,372.971836,11.721893,58.590294,3.427907,1
7.317114,229.475346,35404.696873,7.158904,373.025569,381.107839,11.383431,53.543428,3.206717,1
7.853053,200.700654,32585.947049,8.934353,328.709012,375.921898,12.827411,51.873433,3.354565,1
7.080795,232.846791,15412.738934,7.74119,379.612889,378.241864,14.10068,51.489779,4.057804,1
8.125268,267.459876,28506.784352,6.69246,301.576616,393.098784,14.962798,48.869165,3.905814,1
7.053416,201.284964,8464.899301,8.610474,375.253536,364.574719,13.146023,86.234631,3.452906,1
7.578409,209.061885,11603.844083,6.592724,333.473672,423.180916,11.775272,87.655834,3.928522,1
7.081571,159.813342,23699.473497,6.049825,330.962637,371.503661,11.984106,62.333354,3.904257,1
5.195625,192.559083,21784.654502,5.388072,352.815868,352.952556,14.377413,41.104729,4.853518,1
8.024894,163.093353,39537.026306,6.311985,316.398435,398.711204,15.99385,65.89295,4.494222,1
6.712071,179.976301,11597.285665,8.863631,337.833905,352.052044,14.378363,78.177773,3.09701,1
8.735713,217.129148,16554.409538,8.410541,343.13096,455.370315,9.421171,58.40838,3.277608,1
4.638822,161.688042,18080.443557,8.465,366.502397,545.904184,16.356318,89.324875,4.412098,1
5.835336,211.717609,16000.910335,7.224922,352.509121,368.283279,16.360823,72.543751,3.330913,1
6.473756,178.334639,16655.351473,5.462585,330.167532,381.792814,17.209957,75.799736,4.437206,1
6.373886,215.122266,24237.438437,7.344724,333.775777,350.091884,9.993308,63.536069,3.336434,1
9.531334,207.534732,37184.372065,7.781349,250.697327,520.491235,6.039222,76.637249,3.382847,1
6.583421,248.707666,27012.458257,6.108344,317.894384,426.659083,16.936624,77.95365,3.489297,1
6.196299,196.949406,22821.04032,7.520473,336.389044,379.384877,13.319236,50.534541,3.460418,1
5.505109,185.252476,15261.96911,7.167104,380.229214,436.18537,14.224285,64.573857,3.176483,1
7.699971,174.316257,19793.840913,7.924473,410.151359,361.663585,17.973924,62.677373,4.916697,1
6.273112,191.284888,22437.00928,8.24334,381.785107,387.927709,15.434348,63.393982,3.748108,1
6.860814,174.906799,26765.781705,6.591585,340.24453,389.189665,16.938925,53.147835,4.526432,1
6.900421,185.685253,13777.166119,5.409709,348.072869,319.828785,11.828154,63.725319,3.945701,1
5.916846,177.918689,21139.769746,8.888104,324.660432,325.983002,9.644268,72.75003,4.836591,1
9.406096,161.823155,21177.291889,6.237933,327.03933,326.253952,15.870674,51.877588,4.854575,1
7.335296,186.517981,20293.396989,5.284428,313.929636,302.883539,13.975301,65.129372,2.798161,1
7.066681,212.011886,18574.127995,6.848666,309.152982,484.788358,16.627601,62.405843,3.894033,1
6.886217,139.67146,20666.737699,8.373136,308.928801,427.887516,11.594662,77.468873,2.900268,1
5.69434,169.904928,14881.53764,7.944005,381.776353,389.378081,17.39035,52.496329,3.194833,1
9.313172,178.419984,31663.32578,9.34572,329.873682,485.908658,15.269112,84.475397,3.661649,1
