@relation water_potability-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-R10

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability {0,1}

@data
0.480513,0.544112,0.421821,0.516635,0.61821,0.510347,0.622139,0.557579,0.512053,1
0.411221,0.368372,0.526954,0.690924,0.540359,0.395653,0.380113,0.336526,0.431118,1
0.417311,0.616241,0.481459,0.299578,0.566723,0.226083,0.464958,0.50232,0.456664,1
0.632007,0.729567,0.319721,0.730266,0.552088,0.401609,0.610644,0.551793,0.307203,0
0.419018,0.360669,0.317835,0.353541,0.542602,0.407344,0.510451,0.678763,0.535321,0
0.430071,0.475416,0.209736,0.594349,0.581699,0.44734,0.443325,0.479746,0.634528,0
0.537852,0.451164,0.439054,0.36615,0.708012,0.251139,0.443936,0.782912,0.592801,0
0.474979,0.519057,0.260572,0.383793,0.581699,0.669255,0.622338,0.341365,0.309166,0
0.364128,0.491081,0.382052,0.687029,0.560562,0.46179,0.4957,0.550617,0.638934,0
0.463142,0.48247,0.47141,0.544011,0.560463,0.337832,0.600991,0.610097,0.234192,0
0.505771,0.746187,0.192375,0.315644,0.557944,0.421267,0.420241,0.318948,0.368679,0
0.404979,0.552176,0.151445,0.661937,0.609281,0.343855,0.750206,0.646998,0.086995,0
0.580551,0.564537,0.211901,0.46645,0.662657,0.399152,0.615988,0.634353,0.528299,0
0.650494,0.588257,0.27187,0.13704,0.581699,0.197298,0.224686,0.563455,0.517437,0
0.541126,0.56749,0.337146,0.607226,0.582414,0.613486,0.46115,0.599542,0.326419,0
0.589026,0.579415,0.50503,0.449656,0.578831,0.327958,0.587508,0.440462,0.564049,0
0.210391,0.287698,0.271047,0.801988,0.581699,0.48045,0.304871,0.637443,0.684436,0
0.354576,0.438356,0.285252,0.733724,0.581312,0.30005,0.578304,0.539619,0.626149,0
0.356528,0.341651,0.725357,0.619094,0.586625,0.617683,0.503865,0.50428,0.468255,0
0.360402,0.479776,0.365097,0.764645,0.475598,0.470067,0.460376,0.659801,0.355793,0
0.505771,0.576119,0.293897,0.460676,0.63392,0.639741,0.366278,0.499833,0.381842,0
0.790675,0.757258,0.709534,0.289285,0.581699,0.440655,0.391854,0.446163,0.648613,0
0.412524,0.443597,0.236261,0.540885,0.654111,0.619329,0.366761,0.539981,0.702261,0
0.643721,0.802516,0.209232,0.569365,0.651468,0.644116,0.376087,0.510785,0.664082,0
0.287972,0.355655,0.242741,0.612823,0.581514,0.282404,0.44469,0.68911,0.489306,0
0.563009,0.682045,0.084661,0.479378,0.581699,0.458874,0.382319,0.271425,0.740059,0
0.625678,0.62566,0.542538,0.417618,0.554038,0.458267,0.596297,0.640991,0.272183,0
0.475261,0.453958,0.56637,0.621316,0.467604,0.363704,0.52385,0.545496,0.646891,0
0.505771,0.480719,0.35693,0.621878,0.581699,0.358364,0.30192,0.561137,0.66431,0
0.319563,0.263591,0.487516,0.471027,0.581699,0.441124,0.241796,0.807177,0.651098,0
0.667819,0.742555,0.210431,0.45572,0.543487,0.29436,0.418004,0.471056,0.440163,0
0.49021,0.626481,0.381894,0.489984,0.443689,0.252227,0.431906,0.719402,0.44547,0
0.5901,0.5831,0.403077,0.357966,0.581699,0.453904,0.647343,0.405033,0.255328,0
0.63288,0.675367,0.315721,0.482745,0.581699,0.181738,0.417366,0.197335,0.194115,0
0.535465,0.579289,0.642015,0.637348,0.557917,0.678639,0.464137,0.532673,0.36177,0
0.726012,0.711571,0.266012,0.284945,0.51656,0.535472,0.575603,0.674445,0.393447,0
0.505771,0.435392,0.184074,0.575946,0.65906,0.776176,0.457913,0.601103,0.498426,0
0.431416,0.422915,0.157992,0.57701,0.629935,0.33804,0.554347,0.525747,0.467719,0
0.505771,0.49351,0.202853,0.737832,0.542199,0.526286,0.42566,0.374125,0.338518,0
0.432707,0.368857,0.382269,0.484151,0.493419,0.370388,0.590622,0.433872,0.533135,0
0.571787,0.507082,0.804851,0.312118,0.487733,0.447386,0.451035,0.532673,0.725804,0
0.505771,0.529687,0.298791,0.600376,0.581699,0.337206,0.442504,0.348905,0.231914,0
0.502739,0.551942,0.387976,0.616673,0.543941,0.416499,0.374102,0.512628,0.590958,0
0.505771,0.56272,0.36016,0.51362,0.499819,0.441918,0.440494,0.514901,0.572522,0
0.588364,0.599896,0.395592,0.396241,0.581699,0.461779,0.391184,0.387978,0.422778,0
0.469577,0.506044,0.367825,0.458729,0.573216,0.355919,0.377875,0.582964,0.666917,0
0.524151,0.512972,0.487996,0.556996,0.513065,0.496654,0.339237,0.376804,0.43229,0
0.346507,0.359805,0.326842,0.46877,0.681592,0.288597,0.500641,0.456361,0.414843,0
0.494137,0.638034,0.288003,0.598348,0.484057,0.432737,0.384326,0.552472,0.23473,0
0.479238,0.649259,0.129992,0.574592,0.457123,0.180623,0.37044,0.414866,0.496197,0
0.492432,0.446655,0.281655,0.379083,0.665592,0.804573,0.574068,0.325961,0.589685,0
0.704623,0.83662,0.207815,0.513235,0.540811,0.533618,0.465569,0.681968,0.42577,0
0.505771,0.590416,0.436297,0.31004,0.568548,0.28509,0.494605,0.532673,0.653037,0
0.574264,0.676205,0.129386,0.621606,0.581699,0.489152,0.409117,0.551775,0.449246,0
0.701765,0.618761,0.242996,0.217051,0.581699,0.555119,0.484162,0.336115,0.335798,0
0.777665,0.85771,0.24392,0.33695,0.582849,0.418152,0.402394,0.578965,0.48292,0
0.702243,0.784211,0.213844,0.486491,0.473749,0.491303,0.375568,0.610759,0.352015,0
0.46632,0.469755,0.299023,0.448632,0.588859,0.542082,0.434148,0.780501,0.494097,0
0.292244,0.360395,0.392924,0.540351,0.436591,0.526023,0.322282,0.562472,0.851262,0
0.505771,0.545102,0.207556,0.479419,0.663925,0.563704,0.639555,0.645847,0.387757,0
0.505771,0.672607,0.529986,0.497117,0.609602,0.464994,0.448279,0.423116,0.324332,0
0.505771,0.526623,0.594351,0.556319,0.581699,0.511777,0.566527,0.662834,0.54339,0
0.441083,0.529035,0.534498,0.825414,0.592296,0.408175,0.41371,0.560833,0.357604,0
0.624009,0.760992,0.20368,0.780787,0.64601,0.568134,0.350095,0.55725,0.36274,0
0.588639,0.716955,0.290291,0.705708,0.629533,0.284289,0.448456,0.532673,0.60811,0
0.653735,0.66055,0.397985,0.523705,0.692254,0.374079,0.461813,0.32643,0.442953,0
0.505771,0.585457,0.185351,0.476969,0.581699,0.394387,0.18662,0.613697,0.446859,0
0.451255,0.347736,0.365428,0.417853,0.596247,0.686063,0.50251,0.391328,0.36851,0
0.40658,0.429734,0.362447,0.495553,0.511665,0.609571,0.35525,0.532673,0.611153,0
0.505771,0.560052,0.479221,0.280049,0.556944,0.432235,0.25362,0.613618,0.503937,0
0.505771,0.335604,0.510624,0.491249,0.617677,0.344993,0.587911,0.438584,0.583509,0
0.513678,0.464391,0.568297,0.397302,0.577211,0.401879,0.362682,0.483068,0.542765,0
0.527222,0.511014,0.197017,0.402467,0.608582,0.513795,0.598729,0.305036,0.546935,0
0.440894,0.509101,0.167104,0.576952,0.549728,0.499436,0.729271,0.547011,0.506709,0
0.648308,0.611119,0.227115,0.365403,0.580913,0.227877,0.328595,0.554726,0.375683,0
0.632437,0.6367,0.310935,0.418322,0.757686,0.499432,0.316246,0.592567,0.380289,0
0.483433,0.480152,0.385381,0.389832,0.580058,0.489713,0.435149,0.485415,0.509701,0
0.505771,0.579005,0.4967,0.319859,0.604736,0.370772,0.512055,0.654569,0.313801,0
0.61023,0.49503,0.53716,0.185892,0.652092,0.786933,0.579814,0.54717,0.264299,0
0.683204,0.741315,0.276415,0.461932,0.618427,0.400166,0.629392,0.667017,0.327624,0
0.392842,0.372314,0.703943,0.486779,0.549715,0.185015,0.345993,0.576684,0.419403,0
0.371137,0.463289,0.544315,0.630564,0.540446,0.529495,0.559876,0.759512,0.742277,0
0.52028,0.544703,0.374207,0.716306,0.577597,0.468434,0.469678,0.561911,0.401184,0
0.41946,0.500457,0.230231,0.730976,0.581099,0.398052,0.480507,0.514723,0.433176,0
0.409695,0.402212,0.411158,0.577425,0.706027,0.676427,0.437802,0.610199,0.620713,0
0.439887,0.466461,0.427675,0.737316,0.621803,0.47603,0.423551,0.489362,0.686424,0
0.521026,0.523561,0.677254,0.388189,0.546318,0.281569,0.444158,0.435864,0.356699,0
0.503876,0.598484,0.117051,0.655586,0.581699,0.375213,0.351876,0.604252,0.629725,0
0.505771,0.553191,0.421178,0.480547,0.588133,0.285886,0.400016,0.374134,0.321756,0
0.224908,0.344007,0.376583,0.62053,0.466325,0.367849,0.257609,0.548252,0.3811,0
0.404662,0.418794,0.518207,0.62313,0.629723,0.645848,0.514646,0.581845,0.590248,0
0.593638,0.719236,0.124923,0.663827,0.694438,0.292266,0.456164,0.681496,0.55938,0
0.506864,0.578166,0.397786,0.39357,0.581699,0.321613,0.394452,0.637321,0.589858,0
0.568365,0.550163,0.330095,0.612133,0.713228,0.265228,0.472715,0.499005,0.431059,0
0.528588,0.621682,0.128314,0.464529,0.516322,0.589742,0.497561,0.406443,0.648538,0
0.69533,0.716367,0.306295,0.343951,0.572779,0.354045,0.486475,0.532673,0.388826,0
0.574126,0.550549,0.657527,0.544455,0.581699,0.196464,0.461865,0.551877,0.401308,0
0.505771,0.736839,0.397619,0.542904,0.613895,0.427763,0.4515,0.482077,0.879114,0
0.405844,0.375977,0.427748,0.414841,0.581699,0.501853,0.246122,0.823518,0.742136,0
0.599608,0.641713,0.388147,0.34226,0.592012,0.516029,0.575237,0.52115,0.427769,0
0.609164,0.653825,0.44382,0.573333,0.627774,0.361372,0.398917,0.644546,0.594994,0
0.445575,0.474682,0.354621,0.527075,0.587615,0.185516,0.58467,0.374935,0.453452,0
0.41933,0.503266,0.305205,0.637357,0.567415,0.429649,0.425288,0.417196,0.430854,0
0.459552,0.469455,0.434024,0.483872,0.532742,0.565941,0.732552,0.481806,0.315356,0
0.433526,0.556724,0.147805,0.707282,0.558096,0.470322,0.3917,0.593662,0.655097,0
0.475747,0.659821,0.152887,0.856939,0.560056,0.450526,0.72636,0.319309,0.420332,0
0.536151,0.510678,0.518824,0.41975,0.583027,0.445763,0.498888,0.345788,0.622803,0
0.421082,0.524532,0.236166,0.591293,0.502251,0.434167,0.491116,0.358177,0.685425,0
0.46066,0.621981,0.205096,0.826355,0.581699,0.419357,0.222621,0.635618,0.49445,0
0.610752,0.588521,0.362136,0.180234,0.548691,0.406026,0.413669,0.342781,0.594063,0
0.50876,0.493198,0.508568,0.318828,0.581699,0.402429,0.454638,0.620206,0.434949,0
0.611333,0.604571,0.631246,0.489714,0.514202,0.351728,0.524788,0.458039,0.215662,0
0.330307,0.26698,0.37206,0.621924,0.690387,0.13829,0.415863,0.533948,0.373275,0
0.505771,0.347007,0.311456,0.448714,0.68707,0.532606,0.449223,0.511628,0.504309,0
0.435099,0.524821,0.278445,0.671236,0.581699,0.405283,0.403824,0.68382,0.685483,0
0.689904,0.699755,0.327533,0.524362,0.696478,0.675517,0.51292,0.446999,0.603023,0
0.579687,0.553759,0.249434,0.445723,0.581699,0.418944,0.234493,0.430283,0.559427,0
0.505771,0.586642,0.123543,0.57277,0.865534,0.419931,0.542231,0.532673,0.568093,0
0.493919,0.57607,0.164555,0.58076,0.555018,0.594267,0.535392,0.547687,0.290908,0
0.524137,0.512773,0.393155,0.508247,0.560334,0.55766,0.428098,0.52872,0.46994,0
0.554722,0.598079,0.391166,0.592868,0.667787,0.494221,0.508247,0.562767,0.557743,0
0.602427,0.698772,0.172435,0.631464,0.534901,0.427888,0.225178,0.393731,0.324771,0
0.492254,0.495635,0.214358,0.509936,0.581775,0.572165,0.551196,0.656933,0.663441,0
0.424726,0.519128,0.204359,0.672231,0.553199,0.556875,0.391396,0.432879,0.652984,0
0.45456,0.580323,0.156368,0.736902,0.544358,0.498565,0.649665,0.466708,0.489503,0
0.380843,0.371875,0.318078,0.531831,0.588051,0.182762,0.463547,0.368125,0.621077,0
0.505771,0.671649,0.169328,0.564083,0.582478,0.630798,0.452626,0.685346,0.633203,0
0.604715,0.641088,0.36453,0.494471,0.448665,0.259786,0.595559,0.625333,0.47204,0
0.530448,0.524909,0.602073,0.371754,0.581699,0.715252,0.633578,0.194677,0.550829,0
0.801367,0.689721,0.353836,0.213097,0.581699,0.336688,0.521243,0.517178,0.81293,0
0.407751,0.506543,0.194933,0.621253,0.632255,0.692337,0.46581,0.532673,0.358156,0
0.468545,0.379711,0.366187,0.579969,0.734365,0.37131,0.302968,0.442542,0.418692,0
0.400451,0.518344,0.196815,0.641625,0.518933,0.381428,0.625453,0.539407,0.434627,0
0.505771,0.492535,0.328217,0.504023,0.717151,0.285881,0.34247,0.575738,0.460836,0
0.505771,0.506316,0.470687,0.409864,0.580117,0.519865,0.490859,0.560328,0.419147,0
0.505771,0.640056,0.137937,0.643245,0.581699,0.338647,0.506929,0.517809,0.376309,0
0.538524,0.652482,0.201785,0.71668,0.613978,0.282865,0.404945,0.665966,0.692783,0
0.632122,0.545344,0.325228,0.378116,0.569559,0.306007,0.370991,0.364823,0.29073,0
0.548769,0.595708,0.203631,0.494743,0.715692,0.312356,0.458824,0.561501,0.679581,0
0.505771,0.455349,0.396101,0.522947,0.581699,0.68224,0.358233,0.45238,0.619275,0
0.460585,0.486622,0.29783,0.655645,0.581699,0.300984,0.449786,0.594283,0.469316,0
0.728529,0.75908,0.466008,0.594019,0.560925,0.648199,0.252983,0.532673,0.5549,0
0.554728,0.637036,0.240113,0.444213,0.581699,0.526218,0.174244,0.66889,0.420538,0
0.505771,0.521848,0.282724,0.659705,0.581699,0.248887,0.646468,0.493439,0.50658,0
0.696898,0.714672,0.289283,0.532059,0.581699,0.273196,0.822516,0.588141,0.434677,0
0.505771,0.406132,1,0.263138,0.522614,0.342015,0.576502,0.660862,0.455815,0
0.457628,0.491321,0.287821,0.556615,0.578037,0.379982,0.578606,0.513802,0.590654,0
0.505771,0.745841,0.468654,0.639716,0.669685,0.521485,0.521957,0.56806,0.613923,0
0.60323,0.656859,0.470323,0.456192,0.581699,0.31515,0.473342,0.485748,0.557895,0
0.295503,0.249939,0.275522,0.649723,0.550782,0.313302,0.21641,0.569835,0.544026,0
0.54828,0.67419,0.383412,0.630567,0.581699,0.08941,0.622966,0.488842,0.678854,0
0.505771,0.711847,0.339142,0.481429,0.629064,0.535224,0.316154,0.676939,0.398647,0
0.407221,0.446383,0.275843,0.718905,0.698166,0.345173,0.336098,0.507499,0.852099,0
0.45547,0.471824,0.671887,0.494553,0.581699,0.533912,0.432597,0.524317,0.512684,0
0.394124,0.519558,0.284328,0.796388,0.581699,0.49041,0.39585,0.358179,0.581037,0
0.27533,0.304558,0.31719,0.579374,0.501044,0.480938,0.561867,0.655418,0.537046,0
0.539863,0.748694,0.267985,0.851068,0.581699,0.654793,0.496346,0.657203,0.514087,0
0.527674,0.605244,0.186741,0.69837,0.700239,0.306583,0.497491,0.644912,0.4501,0
0.55453,0.530625,0.32342,0.625627,0.69482,0.338526,0.353869,0.229232,0.503599,0
0.505771,0.573538,0.40225,0.538151,0.569281,0.358172,0.269083,0.559499,0.52982,0
0.536382,0.52608,0.274597,0.662532,0.618531,0.148418,0.526056,0.669505,0.542987,0
0.505771,0.262807,0.36138,0.602704,0.631085,0.508133,0.553365,0.502256,0.606806,0
0.361234,0.391944,0.30675,0.461753,0.50237,0.588638,0.520017,0.782569,0.563863,0
0.416467,0.428141,0.48764,0.632571,0.583466,0.546762,0.554276,0.558503,0.707528,0
0.418549,0.420995,0.310479,0.484515,0.597594,0.501685,0.672379,0.495311,0.245289,0
0.63512,0.498519,0.681055,0.239341,0.590991,0.48892,0.441207,0.335384,0.580941,0
0.725301,0.713758,0.401191,0.341241,0.485178,0.360414,0.504352,0.568588,0.431253,0
0.505771,0.652905,0.521806,0.257914,0.547313,0.440306,0.363605,0.456845,0.402919,0
0.548797,0.631659,0.413011,0.748569,0.581699,0.334558,0.377565,0.415006,0.629859,0
0.532539,0.645221,0.261404,0.614646,0.628093,0.262635,0.418198,0.482096,0.279895,0
0.505771,0.618491,0.615686,0.622101,0.581699,0.325406,0.506553,0.289697,0.292074,0
0.343702,0.373675,0.447029,0.564974,0.474397,0.594688,0.54007,0.353317,0.266779,0
0.408581,0.489706,0.215789,0.618549,0.581699,0.384755,0.427654,0.423609,0.390103,0
0.711536,0.831608,0.302469,0.68953,0.659662,0.482755,0.741934,0.754509,0.711966,0
0.230784,0.26607,0.21952,0.50755,0.565974,0.13981,0.620925,0.439017,0.346364,0
0.727745,0.867403,0.111398,0.742743,0.547356,0.448355,0.408874,0.63275,0.602239,0
0.447351,0.502556,0.079403,0.583357,0.594253,0.679896,0.475151,0.532673,0.594615,0
0.528558,0.661406,0.464813,0.65438,0.492331,0.447459,0.372703,0.631488,0.445022,0
0.662262,0.757517,0.436594,0.423858,0.413731,0.500593,0.389911,0.723394,0.433769,0
0.336013,0.44438,0.110135,0.675933,0.536402,0.188952,0.224883,0.510514,0.508413,0
0.618199,0.619317,0.237716,0.454955,0.673657,0.411617,0.258794,0.583167,0.699213,0
0.572769,0.655367,0.44469,0.480576,0.581699,0.547577,0.249681,0.449862,0.549495,0
0.584955,0.660797,0.211417,0.442736,0.58249,0.74141,0.48511,0.83225,0.423199,0
0.667221,0.663777,0.294439,0.451035,0.581699,0.197774,0.410297,0.739226,0.595346,0
0.505771,0.655877,0.300007,0.434693,0.581699,0.513784,0.439565,0.436099,0.50536,0
0.349426,0.384756,0.151686,0.586698,0.627287,0.551516,0.354698,0.48979,0.464033,0
0.43263,0.596078,0.067634,0.716658,0.581699,0.236838,0.596414,0.428382,0.36076,0
0.403937,0.360293,0.31115,0.472755,0.532612,0.50434,0.374384,0.497043,0.557979,0
0.56359,0.425388,0.284439,0.531457,0.581699,0.791514,0.757746,0.264001,0.602522,0
0.850553,0.909227,0.275214,0.432641,0.581699,0.382694,0.454535,0.516222,0.530614,0
0.629391,0.808067,0.194027,0.795973,0.657033,0.447718,0.526923,0.544697,0.782264,0
0.294756,0.237919,0.66016,0.480466,0.581699,0.368317,0.52082,0.552153,0.388495,0
0.409668,0.369034,0.464767,0.369556,0.581699,0.49675,0.383216,0.528726,0.498214,0
0.571484,0.689491,0.297148,0.623979,0.508496,0.375779,0.432664,0.665374,0.580301,0
0.626789,0.522666,0.352143,0.344345,0.733588,0.444235,0.370697,0.448566,0.450123,0
0.593131,0.636645,0.422119,0.528922,0.581699,0.326655,0.466804,0.562499,0.367301,0
0.363017,0.523537,0.285985,0.685693,0.513556,0.405126,0.387246,0.71518,0.681864,0
0.415253,0.49548,0.16076,0.484148,0.512601,0.45485,0.353953,0.622821,0.429462,0
0.244457,0.340483,0.257719,0.615477,0.581699,0.698401,0.321965,0.764316,0.42092,0
0.422384,0.366989,0.232272,0.454567,0.581699,0.429402,0.46833,0.452065,0.198493,0
0.484502,0.684992,0.12959,0.703003,0.581699,0.558765,0.359797,0.737802,0.629383,0
0.48829,0.573958,0.295542,0.497914,0.479609,0.547339,0.444786,0.567703,0.662225,0
0.348885,0.32328,0.460897,0.633143,0.581699,0.357816,0.445666,0.592937,0.409662,0
0.595111,0.694835,0.185775,0.279549,0.41872,0.393036,0.50616,0.532673,0.234901,0
0.558547,0.644469,0.264062,0.527696,0.523159,0.405214,0.504813,0.259154,0.18006,0
0.38774,0.433764,0.404051,0.596093,0.582583,0.382804,0.612228,0.564446,0.264293,0
0.325475,0.395336,0.231171,0.713056,0.581699,0.52856,0.218304,0.439519,0.556297,0
0.523786,0.515125,0.526015,0.469227,0.603204,0.540591,0.396072,0.49361,0.225374,0
0.50817,0.540828,0.438408,0.455952,0.581699,0.552654,0.632348,0.478594,0.437263,0
0.455496,0.445407,0.258732,0.397793,0.576248,0.227834,0.517383,0.43221,0.535902,0
0.667017,0.728871,0.280691,0.494237,0.607109,0.566912,0.672139,0.469898,0.079897,0
0.505771,0.30152,0.280901,0.466979,0.548417,0.600081,0.502607,0.605527,0.773553,0
0.638134,0.837165,0.227541,0.608709,0.537898,0.268872,0.554211,0.386326,0.552996,0
0.757185,0.82533,0.348689,0.450945,0.628819,0.261667,0.398881,0.532673,0.761524,0
0.488487,0.539603,0.189739,0.725847,0.671387,0.318819,0.487512,0.327622,0.628954,0
0.400063,0.493818,0.329863,0.73595,0.589167,0.326787,0.340838,0.536111,0.550583,0
0.435895,0.478669,0.392001,0.532551,0.546663,0.602275,0.432113,0.481254,0.159307,0
0.463637,0.513615,0.494739,0.446819,0.478688,0.516619,0.489424,0.375419,0.55253,0
0.607641,0.545221,0.324716,0.477852,0.611104,0.65477,0.261623,0.634381,0.459783,0
0.529521,0.540532,0.281488,0.466317,0.642458,0.20888,0.420616,0.647943,0.347912,0
0.505771,0.743484,0.326343,0.173014,0.629342,0.47824,0.3767,0.556167,0.698893,0
0.541874,0.520357,0.26416,0.421685,0.581699,0.387011,0.448509,0.767833,0.54856,0
0.507382,0.733272,0.06739,0.615246,0.466092,0.15206,0.62157,0.54953,0.561012,0
0.439535,0.419938,0.785714,0.532431,0.484522,0.285443,0.113386,0.444508,0.637166,0
0.169769,0.299,0.186568,0.753253,0.489815,0.563822,0.250623,0.613106,0.412028,0
0.536774,0.609403,0.274134,0.553036,0.58703,0.528407,0.472523,0.52976,0.538804,0
0.531799,0.645524,0.400954,0.696399,0.581699,0.385815,0.510957,0.700507,0.413669,0
0.345378,0.322327,0.372873,0.407685,0.653162,0.674957,0.356544,0.487059,0.412887,0
0.598306,0.727989,0.451567,0.52826,0.608066,0.440609,0.630609,0.426456,0.804304,0
0.567565,0.600795,0.27007,0.343901,0.464219,0.518805,0.459381,0.659704,0.40375,0
0.623413,0.562176,0.413766,0.272269,0.562189,0.490462,0.552163,0.840772,0.450282,0
0.434959,0.57976,0.180905,0.668207,0.534837,0.612538,0.363001,0.386334,0.551496,0
0.512309,0.522168,0.236119,0.485722,0.525143,0.600755,0.399624,0.872347,0.308984,0
0.595211,0.685912,0.304745,0.307138,0.581699,0.355412,0.49506,0.444336,0.370259,0
0.505771,0.669375,0.347089,0.651388,0.658102,0.338542,0.382329,0.536471,0.473642,0
0.325955,0.382585,0.216228,0.559524,0.59536,0.599141,0.457624,0.553928,0.638151,0
0.505771,0.484775,0.488119,0.596762,0.65644,0.343914,0.592895,0.532673,0.391848,0
0.262632,0.457923,0.365484,0.962925,0.454866,0.731379,0.237027,0.396883,0.758456,0
0.505771,0.442247,0.374555,0.618069,0.590994,0.260329,0.480808,0.46745,0.39084,0
0.563506,0.583878,0.404782,0.543584,0.581699,0.475088,0.395773,0.48431,0.488569,0
0.394698,0.510439,0.259285,0.622695,0.581699,0.31824,0.3791,0.60019,0.558028,0
0.347004,0.407206,0.534684,0.574349,0.581699,0.272627,0.801073,0.611352,0.506896,0
0.233773,0.355688,0.116376,0.911469,0.589971,0.441063,0.316432,0.532673,0.542355,0
0.508398,0.503343,0.512394,0.47241,0.586167,0.348153,0.646513,0.609799,0.54517,0
0.558733,0.55341,0.36269,0.386035,0.60813,0.720457,0.385942,0.604551,0.308351,0
0.309576,0.393183,0.213943,0.645943,0.547643,0.360295,0.214921,0.625831,0.219991,0
0.505771,0.60431,0.159566,0.765411,0.723671,0.534988,0.64052,0.411703,0.342172,0
0.631399,0.720494,0.342474,0.576568,0.608036,1,0.563904,0.484318,0.315379,0
0.377905,0.409878,0.146851,0.698244,0.652066,0.495034,0.345625,0.542812,0.393378,0
0.562377,0.490456,0.410733,0.263254,0.663251,0.23381,0.380553,0.525401,0.350991,0
0.510603,0.456454,0.498064,0.343313,0.581699,0.602248,0.473863,0.463111,0.540475,0
0.460972,0.464458,0.409428,0.569435,0.381789,0.341065,0.519364,0.532673,0.778647,0
0.505771,0.516487,0.327674,0.504731,0.581699,0.233188,0.302379,0.372307,0.659863,1
0.403866,0.450936,0.264509,0.54258,0.73546,0.415511,0.368385,0.694214,0.381218,1
0.546477,0.69664,0.246378,0.671303,0.694361,0.426421,0.600904,0.532673,0.490397,1
0.458443,0.457083,0.316821,0.551426,0.547865,0.367545,0.622757,0.370007,0.230852,1
0.489143,0.552591,0.426492,0.546941,0.639861,0.377808,0.763983,0.412106,0.447198,1
0.499406,0.382834,0.329501,0.179757,0.574532,0.487292,0.509018,0.559232,0.430105,1
0.4232,0.232312,0.247806,0.512566,0.621712,0.168056,0.423799,0.595934,0.517854,1
0.53762,0.524988,0.626331,0.490361,0.45917,0.468356,0.415935,0.470791,0.510158,1
0.505771,0.673329,0.596317,0.755242,0.86957,0.27311,0.553083,0.489492,0.642797,1
0.380332,0.345948,0.006696,0.63024,0.581699,0.551734,0.497114,0.481412,0.416336,1
0.645595,0.652633,0.558775,0.408711,0.2899,0.42,0.541434,0.74561,0.426596,1
0.424713,0.378153,0.197615,0.590381,0.605144,0.506486,0.518217,0.461984,0.443057,1
0.442506,0.536871,0.312123,0.685758,0.607537,0.426712,0.57519,0.684527,0.519296,1
0.647344,0.722537,0.453795,0.414714,0.510696,0.442262,0.725749,0.352188,0.431153,1
0.509816,0.591496,0.282166,0.544261,0.490418,0.214661,0.416705,0.515106,0.286289,1
0.445144,0.584842,0.194212,0.642508,0.581699,0.251567,0.423257,0.264821,0.03621,1
0.555776,0.632635,0.65942,0.45355,0.492371,0.66841,0.366017,0.412304,0.595959,1
0.510718,0.694131,0.236224,0.646166,0.91445,0.322204,0.489139,0.425167,0.22384,1
0.326723,0.314733,0.364486,0.613685,0.779314,0.333503,0.347161,0.554179,0.309416,1
0.441379,0.407488,0.348266,0.603627,0.407467,0.574072,0.337569,0.805263,0.283978,1
0.397595,0.385733,0.234027,0.599573,0.581699,0.36122,0.459791,0.606977,0.373371,1
0.505771,0.408656,0.430836,0.535031,0.548505,0.334243,0.354605,0.457667,0.697066,1
0.513226,0.588523,0.403716,0.496209,0.581699,0.560106,0.532132,0.607919,0.473785,1
0.505771,0.411633,0.22366,0.629959,0.715189,0.284459,0.498417,0.607138,0.508896,1
0.499318,0.647431,0.285002,0.539872,0.70695,0.604558,0.443956,0.706633,0.706077,1
0.415053,0.378844,0.412086,0.588819,0.523718,0.546759,0.476884,0.621731,0.375679,1
0.531726,0.594919,0.323161,0.539045,0.581699,0.600081,0.44361,0.398849,0.448264,1
0.312491,0.351135,0.280157,0.668997,0.581699,0.386087,0.441219,0.448247,0.298754,1
0.47161,0.461388,0.349497,0.487619,0.511124,0.832525,0.263006,0.552393,0.405085,1
0.489821,0.673863,0.365853,0.491198,0.679219,0.40386,0.564221,0.501533,0.540099,1
0.505771,0.469147,0.314668,0.595549,0.805064,0.166308,0.555941,0.266303,0.46099,1
0.484987,0.543607,0.364605,0.376904,0.769768,0.42143,0.52554,0.382901,0.57895,1
0.611454,0.715888,0.228773,0.555922,0.531122,0.55801,0.614128,0.459408,0.281568,1
0.505771,0.238469,0.157997,0.468504,0.639994,0.408938,0.669585,0.181222,0.44195,1
0.591218,0.707773,0.203507,0.373913,0.6883,0.664985,0.498851,0.495376,0.435115,1
0.505771,0.400264,0.219859,0.452598,0.581699,0.189318,0.420411,0.484495,0.68415,1
0.494376,0.402116,0.506618,0.518747,0.581699,0.612343,0.355639,0.480769,0.395232,1
0.402637,0.405189,0.442694,0.514029,0.567869,0.238428,0.437219,0.288793,0.294411,1
0.471965,0.667897,0.428525,0.722178,0.821636,0.457861,0.516138,0.49185,0.377597,1
0.353672,0.38369,0.325031,0.675818,0.74445,0.414169,0.36903,0.548828,0.457682,1
0.422367,0.49679,0.665397,0.523666,0.576541,0.667868,0.755455,0.471363,0.463266,1
